File Code,BLS Code,BLS Region,BLS Region 2,Scenario Code,Scenario,Time_Slice,CO2 effects,CO2 ppm,Adapt- ation,wheat,rice,coarse grains,protein feed,,grains,four commo-dities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,901,Afr. Oil Exporters,Africa 1,2,GISS,Equilibrium,Yes,555,No,-23,-24,-16,2,,-21,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,901,Afr. Oil Exporters,Africa 1,3,GISS,Equilibrium,Yes,555,Level 1,-13,-13,-11,10,,-12,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,901,Afr. Oil Exporters,Africa 1,4,GISS,Equilibrium,Yes,555,Level 2,-6,-6,-5,10,,-6,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,901,Afr. Oil Exporters,Africa 1,5,GFDL,Equilibrium,No,330,No,-40,-40,-25,-20,,-35,-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,901,Afr. Oil Exporters,Africa 1,6,GFDL,Equilibrium,Yes,555,No,-28,-29,-21,-3,,-26,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,901,Afr. Oil Exporters,Africa 1,7,GFDL,Equilibrium,Yes,555,Level 1,-18,-18,-16,5,,-17,-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,901,Afr. Oil Exporters,Africa 1,8,GFDL,Equilibrium,Yes,555,Level 2,-9,-9,-8,5,,-9,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,901,Afr. Oil Exporters,Africa 1,9,UKMO,Equilibrium,No,330,No,-45,-45,-30,-25,,-40,-36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,901,Afr. Oil Exporters,Africa 1,10,UKMO,Equilibrium,Yes,555,No,-33,-34,-26,-8,,-31,-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,901,Afr. Oil Exporters,Africa 1,11,UKMO,Equilibrium,Yes,555,Level 1,-23,-23,-21,0,,-22,-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,901,Afr. Oil Exporters,Africa 1,12,UKMO,Equilibrium,Yes,555,Level 2,-11,-11,-10,0,,-11,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,901,Afr. Oil Exporters,Africa 1,25,CM3-A,2020,No,330,Level 1,-5,-5,-10,-10,,-7,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,901,Afr. Oil Exporters,Africa 1,26,CM3-A,2020,Yes,475,Level 1,1,-1,-6,-2,,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,901,Afr. Oil Exporters,Africa 1,27,CM3-A,2050,No,330,Level 1,-13,-13,-18,-18,,-15,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,901,Afr. Oil Exporters,Africa 1,28,CM3-A,2050,Yes,574,Level 1,-1,-2,-14,-1,,-6,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,901,Afr. Oil Exporters,Africa 1,29,CM3-A,2080,No,330,Level 1,-28,-28,-28,-28,,-28,-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,901,Afr. Oil Exporters,Africa 1,30,CM3-A,2080,Yes,712,Level 1,-11,-12,-22,-5,,-15,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,901,Afr. Oil Exporters,Africa 1,31,CM2-S550,2020,No,330,Level 1,-4,-4,-8,-8,,-5,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,901,Afr. Oil Exporters,Africa 1,32,CM2-S550,2020,Yes,410,Level 1,0,-2,-7,-2,,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,901,Afr. Oil Exporters,Africa 1,33,CM2-S550,2050,No,330,Level 1,-8,-8,-11,-11,,-9,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,901,Afr. Oil Exporters,Africa 1,34,CM2-S550,2050,Yes,458,Level 1,-2,-3,-10,-3,,-5,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,901,Afr. Oil Exporters,Africa 1,35,CM2-S550,2080,No,330,Level 1,-8,-8,-12,-12,,-9,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,901,Afr. Oil Exporters,Africa 1,36,CM2-S550,2080,Yes,498,Level 1,0,-3,-10,-1,,-4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,901,Afr. Oil Exporters,Africa 1,37,CM2-S550,2110,No,330,Level 1,-10,-10,-14,-14,,-11,-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,901,Afr. Oil Exporters,Africa 1,38,CM2-S550,2110,Yes,530,Level 1,0,-2,-11,0,,-4,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,901,Afr. Oil Exporters,Africa 1,39,CM2-S750,2020,No,330,Level 1,-5,-5,-8,-8,,-6,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,901,Afr. Oil Exporters,Africa 1,40,CM2-S750,2020,Yes,424,Level 1,-1,-3,-7,-2,,-4,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,901,Afr. Oil Exporters,Africa 1,41,CM2-S750,2050,No,330,Level 1,-8,-8,-11,-11,,-9,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,901,Afr. Oil Exporters,Africa 1,42,CM2-S750,2050,Yes,501,Level 1,0,-3,-9,0,,-4,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,901,Afr. Oil Exporters,Africa 1,43,CM2-S750,2080,No,330,Level 1,-13,-13,-16,-16,,-14,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,901,Afr. Oil Exporters,Africa 1,44,CM2-S750,2080,Yes,577,Level 1,-1,-2,-12,1,,-5,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,901,Afr. Oil Exporters,Africa 1,45,CM2-S750,2110,No,330,Level 1,-16,-16,-20,-20,,-17,-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,901,Afr. Oil Exporters,Africa 1,46,CM2-S750,2110,Yes,643,Level 1,-1,-2,-15,0,,-6,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,902,Afr. Med. Inc. Cal. Exp.,Africa 2,1,GISS,Equilibrium,No,330,No,-23,-23,-23,-13,,-23,-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,902,Afr. Med. Inc. Cal. Exp.,Africa 2,2,GISS,Equilibrium,Yes,555,No,-11,-12,-19,4,,-14,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,902,Afr. Med. Inc. Cal. Exp.,Africa 2,3,GISS,Equilibrium,Yes,555,Level 1,-1,-1,-14,12,,-5,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,902,Afr. Med. Inc. Cal. Exp.,Africa 2,4,GISS,Equilibrium,Yes,555,Level 2,0,0,-7,12,,-2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,902,Afr. Med. Inc. Cal. Exp.,Africa 2,5,GFDL,Equilibrium,No,330,No,19,19,-19,-9,,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,902,Afr. Med. Inc. Cal. Exp.,Africa 2,6,GFDL,Equilibrium,Yes,555,No,31,30,-15,8,,15,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,902,Afr. Med. Inc. Cal. Exp.,Africa 2,7,GFDL,Equilibrium,Yes,555,Level 1,4,4,-10,16,,-1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,902,Afr. Med. Inc. Cal. Exp.,Africa 2,8,GFDL,Equilibrium,Yes,555,Level 2,4,4,-5,16,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,902,Afr. Med. Inc. Cal. Exp.,Africa 2,9,UKMO,Equilibrium,No,330,No,-34,-34,-34,-24,,-34,-32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,902,Afr. Med. Inc. Cal. Exp.,Africa 2,10,UKMO,Equilibrium,Yes,555,No,-22,-23,-30,-7,,-25,-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,902,Afr. Med. Inc. Cal. Exp.,Africa 2,11,UKMO,Equilibrium,Yes,555,Level 1,-12,-12,-25,1,,-16,-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,902,Afr. Med. Inc. Cal. Exp.,Africa 2,12,UKMO,Equilibrium,Yes,555,Level 2,-6,-6,-12,1,,-8,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,902,Afr. Med. Inc. Cal. Exp.,Africa 2,25,CM3-A,2020,No,330,Level 1,-11,-11,-11,-11,,-11,-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,902,Afr. Med. Inc. Cal. Exp.,Africa 2,26,CM3-A,2020,Yes,475,Level 1,-5,-7,-7,-3,,-6,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,902,Afr. Med. Inc. Cal. Exp.,Africa 2,27,CM3-A,2050,No,330,Level 1,-18,-18,-18,-18,,-18,-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,902,Afr. Med. Inc. Cal. Exp.,Africa 2,28,CM3-A,2050,Yes,574,Level 1,-6,-7,-14,-1,,-9,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,902,Afr. Med. Inc. Cal. Exp.,Africa 2,29,CM3-A,2080,No,330,Level 1,-29,-29,-29,-29,,-29,-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,902,Afr. Med. Inc. Cal. Exp.,Africa 2,30,CM3-A,2080,Yes,712,Level 1,-12,-13,-23,-6,,-16,-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,902,Afr. Med. Inc. Cal. Exp.,Africa 2,31,CM2-S550,2020,No,330,Level 1,-7,-7,-7,-7,,-7,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,902,Afr. Med. Inc. Cal. Exp.,Africa 2,32,CM2-S550,2020,Yes,410,Level 1,-3,-5,-6,-1,,-5,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,902,Afr. Med. Inc. Cal. Exp.,Africa 2,33,CM2-S550,2050,No,330,Level 1,-10,-10,-10,-10,,-10,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,902,Afr. Med. Inc. Cal. Exp.,Africa 2,34,CM2-S550,2050,Yes,458,Level 1,-4,-5,-9,-2,,-6,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,902,Afr. Med. Inc. Cal. Exp.,Africa 2,35,CM2-S550,2080,No,330,Level 1,-10,-10,-10,-10,,-10,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,902,Afr. Med. Inc. Cal. Exp.,Africa 2,36,CM2-S550,2080,Yes,498,Level 1,-2,-5,-8,1,,-5,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,902,Afr. Med. Inc. Cal. Exp.,Africa 2,37,CM2-S550,2110,No,330,Level 1,-14,-14,-14,-14,,-14,-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,902,Afr. Med. Inc. Cal. Exp.,Africa 2,38,CM2-S550,2110,Yes,530,Level 1,-4,-6,-11,0,,-7,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,902,Afr. Med. Inc. Cal. Exp.,Africa 2,39,CM2-S750,2020,No,330,Level 1,-8,-8,-8,-8,,-8,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,902,Afr. Med. Inc. Cal. Exp.,Africa 2,40,CM2-S750,2020,Yes,424,Level 1,-4,-6,-7,-2,,-6,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,902,Afr. Med. Inc. Cal. Exp.,Africa 2,41,CM2-S750,2050,No,330,Level 1,-10,-10,-10,-10,,-10,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,902,Afr. Med. Inc. Cal. Exp.,Africa 2,42,CM2-S750,2050,Yes,501,Level 1,-2,-5,-8,1,,-5,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,902,Afr. Med. Inc. Cal. Exp.,Africa 2,43,CM2-S750,2080,No,330,Level 1,-14,-14,-14,-14,,-14,-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,902,Afr. Med. Inc. Cal. Exp.,Africa 2,44,CM2-S750,2080,Yes,577,Level 1,-2,-3,-10,3,,-5,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,902,Afr. Med. Inc. Cal. Exp.,Africa 2,45,CM2-S750,2110,No,330,Level 1,-15,-15,-15,-15,,-15,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,902,Afr. Med. Inc. Cal. Exp.,Africa 2,46,CM2-S750,2110,Yes,643,Level 1,0,-1,-10,5,,-4,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,903,Afr. Med. Inc. Cal. Imp.,Africa 3,1,GISS,Equilibrium,No,330,No,-35,-35,-30,-30,,-33,-33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,903,Afr. Med. Inc. Cal. Imp.,Africa 3,2,GISS,Equilibrium,Yes,555,No,-23,-24,-26,-13,,-24,-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,903,Afr. Med. Inc. Cal. Imp.,Africa 3,3,GISS,Equilibrium,Yes,555,Level 1,-13,-13,-21,-5,,-16,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,903,Afr. Med. Inc. Cal. Imp.,Africa 3,4,GISS,Equilibrium,Yes,555,Level 2,-6,-6,-10,-2,,-7,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,903,Afr. Med. Inc. Cal. Imp.,Africa 3,5,GFDL,Equilibrium,No,330,No,-35,-35,-30,-30,,-33,-33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,903,Afr. Med. Inc. Cal. Imp.,Africa 3,6,GFDL,Equilibrium,Yes,555,No,-23,-24,-26,-13,,-24,-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,903,Afr. Med. Inc. Cal. Imp.,Africa 3,7,GFDL,Equilibrium,Yes,555,Level 1,-13,-13,-21,-5,,-16,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,903,Afr. Med. Inc. Cal. Imp.,Africa 3,8,GFDL,Equilibrium,Yes,555,Level 2,-6,-6,-10,-2,,-7,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,903,Afr. Med. Inc. Cal. Imp.,Africa 3,9,UKMO,Equilibrium,No,330,No,-40,-40,-35,-35,,-38,-38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,903,Afr. Med. Inc. Cal. Imp.,Africa 3,10,UKMO,Equilibrium,Yes,555,No,-28,-29,-31,-18,,-29,-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,903,Afr. Med. Inc. Cal. Imp.,Africa 3,11,UKMO,Equilibrium,Yes,555,Level 1,-18,-18,-26,-10,,-21,-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,903,Afr. Med. Inc. Cal. Imp.,Africa 3,12,UKMO,Equilibrium,Yes,555,Level 2,-9,-9,-13,-5,,-10,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,903,Afr. Med. Inc. Cal. Imp.,Africa 3,25,CM3-A,2020,No,330,Level 1,-8,-8,-10,-10,,-9,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,903,Afr. Med. Inc. Cal. Imp.,Africa 3,26,CM3-A,2020,Yes,475,Level 1,-2,-4,-6,-2,,-4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,903,Afr. Med. Inc. Cal. Imp.,Africa 3,27,CM3-A,2050,No,330,Level 1,-16,-16,-18,-18,,-17,-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,903,Afr. Med. Inc. Cal. Imp.,Africa 3,28,CM3-A,2050,Yes,574,Level 1,-4,-5,-14,-1,,-8,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,903,Afr. Med. Inc. Cal. Imp.,Africa 3,29,CM3-A,2080,No,330,Level 1,-28,-28,-28,-28,,-28,-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,903,Afr. Med. Inc. Cal. Imp.,Africa 3,30,CM3-A,2080,Yes,712,Level 1,-11,-12,-22,-5,,-15,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,903,Afr. Med. Inc. Cal. Imp.,Africa 3,31,CM2-S550,2020,No,330,Level 1,-6,-6,-7,-8,,-6,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,903,Afr. Med. Inc. Cal. Imp.,Africa 3,32,CM2-S550,2020,Yes,410,Level 1,-1,-3,-5,-1,,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,903,Afr. Med. Inc. Cal. Imp.,Africa 3,33,CM2-S550,2050,No,330,Level 1,-9,-9,-10,-11,,-9,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,903,Afr. Med. Inc. Cal. Imp.,Africa 3,34,CM2-S550,2050,Yes,458,Level 1,-1,-4,-8,0,,-4,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,903,Afr. Med. Inc. Cal. Imp.,Africa 3,35,CM2-S550,2080,No,330,Level 1,-8,-8,-10,-10,,-9,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,903,Afr. Med. Inc. Cal. Imp.,Africa 3,36,CM2-S550,2080,Yes,498,Level 1,3,2,-7,4,,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,903,Afr. Med. Inc. Cal. Imp.,Africa 3,37,CM2-S550,2110,No,330,Level 1,-12,-12,-14,-14,,-13,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,903,Afr. Med. Inc. Cal. Imp.,Africa 3,38,CM2-S550,2110,Yes,530,Level 1,-2,-4,-11,0,,-6,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,903,Afr. Med. Inc. Cal. Imp.,Africa 3,39,CM2-S750,2020,No,330,Level 1,-6,-6,-8,-8,,-7,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,903,Afr. Med. Inc. Cal. Imp.,Africa 3,40,CM2-S750,2020,Yes,424,Level 1,-2,-4,-7,-2,,-4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,903,Afr. Med. Inc. Cal. Imp.,Africa 3,41,CM2-S750,2050,No,330,Level 1,-9,-9,-11,-11,,-10,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,903,Afr. Med. Inc. Cal. Imp.,Africa 3,42,CM2-S750,2050,Yes,501,Level 1,-1,-4,-9,0,,-5,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,903,Afr. Med. Inc. Cal. Imp.,Africa 3,43,CM2-S750,2080,No,330,Level 1,-14,-14,-15,-15,,-14,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,903,Afr. Med. Inc. Cal. Imp.,Africa 3,44,CM2-S750,2080,Yes,577,Level 1,-2,-3,-11,2,,-5,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,903,Afr. Med. Inc. Cal. Imp.,Africa 3,45,CM2-S750,2110,No,330,Level 1,-16,-16,-18,-18,,-17,-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,903,Afr. Med. Inc. Cal. Imp.,Africa 3,46,CM2-S750,2110,Yes,643,Level 1,-1,-2,-13,2,,-5,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,904,Afr. Low Inc. Cal. Exp.,Africa 4,1,GISS,Equilibrium,No,330,No,-40,-40,-30,-30,,-37,-35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,904,Afr. Low Inc. Cal. Exp.,Africa 4,2,GISS,Equilibrium,Yes,555,No,-28,-29,-26,-13,,-28,-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,904,Afr. Low Inc. Cal. Exp.,Africa 4,3,GISS,Equilibrium,Yes,555,Level 1,-18,-18,-21,-5,,-19,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,904,Afr. Low Inc. Cal. Exp.,Africa 4,4,GISS,Equilibrium,Yes,555,Level 2,-9,-9,-10,-2,,-9,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,904,Afr. Low Inc. Cal. Exp.,Africa 4,5,GFDL,Equilibrium,No,330,No,-50,-50,-40,-40,,-47,-45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,904,Afr. Low Inc. Cal. Exp.,Africa 4,6,GFDL,Equilibrium,Yes,555,No,-38,-39,-36,-23,,-38,-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,904,Afr. Low Inc. Cal. Exp.,Africa 4,7,GFDL,Equilibrium,Yes,555,Level 1,-28,-28,-31,-15,,-29,-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,904,Afr. Low Inc. Cal. Exp.,Africa 4,8,GFDL,Equilibrium,Yes,555,Level 2,-14,-14,-15,-7,,-14,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,904,Afr. Low Inc. Cal. Exp.,Africa 4,9,UKMO,Equilibrium,No,330,No,-45,-45,-35,-35,,-42,-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,904,Afr. Low Inc. Cal. Exp.,Africa 4,10,UKMO,Equilibrium,Yes,555,No,-33,-34,-31,-18,,-33,-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,904,Afr. Low Inc. Cal. Exp.,Africa 4,11,UKMO,Equilibrium,Yes,555,Level 1,-23,-23,-26,-10,,-24,-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,904,Afr. Low Inc. Cal. Exp.,Africa 4,12,UKMO,Equilibrium,Yes,555,Level 2,-11,-11,-13,-5,,-12,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,904,Afr. Low Inc. Cal. Exp.,Africa 4,25,CM3-A,2020,No,330,Level 1,-8,-8,-10,-10,,-9,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,904,Afr. Low Inc. Cal. Exp.,Africa 4,26,CM3-A,2020,Yes,475,Level 1,-2,-4,-6,-2,,-4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,904,Afr. Low Inc. Cal. Exp.,Africa 4,27,CM3-A,2050,No,330,Level 1,-16,-16,-18,-18,,-17,-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,904,Afr. Low Inc. Cal. Exp.,Africa 4,28,CM3-A,2050,Yes,574,Level 1,-4,-5,-14,-1,,-8,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,904,Afr. Low Inc. Cal. Exp.,Africa 4,29,CM3-A,2080,No,330,Level 1,-28,-28,-28,-28,,-28,-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,904,Afr. Low Inc. Cal. Exp.,Africa 4,30,CM3-A,2080,Yes,712,Level 1,-11,-12,-22,-5,,-15,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,904,Afr. Low Inc. Cal. Exp.,Africa 4,31,CM2-S550,2020,No,330,Level 1,-6,-6,-7,-8,,-6,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,904,Afr. Low Inc. Cal. Exp.,Africa 4,32,CM2-S550,2020,Yes,410,Level 1,-1,-3,-5,-1,,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,904,Afr. Low Inc. Cal. Exp.,Africa 4,33,CM2-S550,2050,No,330,Level 1,-9,-9,-10,-11,,-9,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,904,Afr. Low Inc. Cal. Exp.,Africa 4,34,CM2-S550,2050,Yes,458,Level 1,-1,-4,-8,0,,-4,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,904,Afr. Low Inc. Cal. Exp.,Africa 4,35,CM2-S550,2080,No,330,Level 1,-8,-8,-10,-10,,-9,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,904,Afr. Low Inc. Cal. Exp.,Africa 4,36,CM2-S550,2080,Yes,498,Level 1,3,2,-7,4,,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,904,Afr. Low Inc. Cal. Exp.,Africa 4,37,CM2-S550,2110,No,330,Level 1,-12,-12,-14,-14,,-13,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,904,Afr. Low Inc. Cal. Exp.,Africa 4,38,CM2-S550,2110,Yes,530,Level 1,-2,-4,-11,0,,-6,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,904,Afr. Low Inc. Cal. Exp.,Africa 4,39,CM2-S750,2020,No,330,Level 1,-6,-6,-8,-8,,-7,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,904,Afr. Low Inc. Cal. Exp.,Africa 4,40,CM2-S750,2020,Yes,424,Level 1,-2,-4,-7,-2,,-4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,904,Afr. Low Inc. Cal. Exp.,Africa 4,41,CM2-S750,2050,No,330,Level 1,-9,-9,-11,-11,,-10,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,904,Afr. Low Inc. Cal. Exp.,Africa 4,42,CM2-S750,2050,Yes,501,Level 1,-1,-4,-9,0,,-5,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,904,Afr. Low Inc. Cal. Exp.,Africa 4,43,CM2-S750,2080,No,330,Level 1,-14,-14,-15,-15,,-14,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,904,Afr. Low Inc. Cal. Exp.,Africa 4,44,CM2-S750,2080,Yes,577,Level 1,-2,-3,-11,2,,-5,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,904,Afr. Low Inc. Cal. Exp.,Africa 4,45,CM2-S750,2110,No,330,Level 1,-16,-16,-18,-18,,-17,-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,904,Afr. Low Inc. Cal. Exp.,Africa 4,46,CM2-S750,2110,Yes,643,Level 1,-1,-2,-13,2,,-5,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905,Afr. Low Inc. Cal. Imp.,Africa 5,1,GISS,Equilibrium,No,330,No,-45,-45,-40,-30,,-43,-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905,Afr. Low Inc. Cal. Imp.,Africa 5,2,GISS,Equilibrium,Yes,555,No,-33,-34,-36,-13,,-34,-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905,Afr. Low Inc. Cal. Imp.,Africa 5,3,GISS,Equilibrium,Yes,555,Level 1,-23,-23,-31,-5,,-26,-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905,Afr. Low Inc. Cal. Imp.,Africa 5,4,GISS,Equilibrium,Yes,555,Level 2,-11,-11,-15,-2,,-12,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905,Afr. Low Inc. Cal. Imp.,Africa 5,5,GFDL,Equilibrium,No,330,No,-45,-45,-40,-30,,-43,-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905,Afr. Low Inc. Cal. Imp.,Africa 5,6,GFDL,Equilibrium,Yes,555,No,-33,-34,-36,-13,,-34,-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905,Afr. Low Inc. Cal. Imp.,Africa 5,7,GFDL,Equilibrium,Yes,555,Level 1,-23,-23,-31,-5,,-26,-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
